Highest_Charting_Position,Number_of_Times_Charted,Song_Name,Streams,Artist,Artist_Followers,Song_ID,Genre,Release_Date,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration_(ms),Valence,Chord
5,32,Bandido,5734402,"Myke Towers, Juhn",6150675,1xK1Gg9SxG8fy2Ya373oqb,latin,12/10/2020,85,0.713,0.617,-4.637,0.0887,0.122,0.0962,168.021,232853,0.682,G#/Ab
25,39,Paradise (feat. Dermot Kennedy),5693848,MEDUZA,441674,6ft4hAq6yde8jPZY2i5zLr,dance music,10/30/2020,85,0.632,0.595,-7.644,0.0401,0.0689,0.209,124.114,167903,0.435,G#/Ab
13,83,goosebumps,5691540,Travis Scott,17719446,5uEYRdEIh9Bo4fpjDd4Na9,dance music,1/15/2021,87,0.841,0.593,-7.846,0.0379,0.418,0.124,124.917,162803,0.808,C#/Db
90,18,Wasted Love (feat. Lagique),5690260,Ofenbach,432581,2pPO9YecZimmuVQfIzfV6U,dance music,1/8/2021,85,0.734,0.855,-4.578,0.135,0.0821,0.0901,121.955,139563,0.54,F#/Gb
100,2,KESI - Remix,5682062,"Camilo, Shawn Mendes",10561047,0IqCoZ168iRc9LqfrYgpZy,pop,7/14/2021,83,0.871,0.815,-4.439,0.0477,0.127,0.094,122.959,176575,0.823,E
59,83,Shallow,5672480,"Lady Gaga, Bradley Cooper",18572085,2VxeLyX666F8uXCJ0dZF8B,pop,10/5/2018,83,0.572,0.385,-6.362,0.0308,0.371,0.231,95.799,215733,0.323,G
110,9,Tell Em,5668576,"Cochise, $NOT",159647,7nc7mlSdWYeFom84zZ8Wr8,hip hop,5/28/2021,85,0.672,0.717,-7.476,0.226,0.103,0.398,157.905,180380,0.473,F
147,24,Counting Stars,5647568,OneRepublic,12169108,6sy3LkhNFjJWlaeSMNwQ62,rock,1/1/2014,74,0.664,0.705,-4.972,0.0382,0.0654,0.115,122.017,257840,0.477,C#/Db
121,32,Yellow,5628703,Coldplay,31151294,3AJwUDP919kvQ9QcozQPxg,pop,7/10/2000,85,0.429,0.661,-7.227,0.0281,0.00239,0.234,173.372,266773,0.285,B
142,23,Wake Me Up,5607285,Avicii,20270895,0nrRP2bk19rLc0orkWPQk2,pop,1/1/2013,84,0.532,0.783,-5.697,0.0523,0.0038,0.161,124.08,247427,0.643,D
128,7,Baby Me Atende,5594505,"Matheus Fernandes, Dilsinho",77034,5R9KPXQVeyqsHZoPLMgfNy,pop,2/26/2021,83,0.65,0.792,-3.825,0.0393,0.607,0.92,154.027,225672,0.872,F#/Gb
6,47,What You Know Bout Love,5570735,Pop Smoke,6837946,1tkg4EHVoqnhR6iFEXb60y,hip hop,7/3/2020,85,0.709,0.548,-8.493,0.353,0.65,0.133,83.995,160000,0.543,A#/Bb
19,18,Runaway,5566150,AURORA,1687399,0TCmhnbMpw5zwPsTvlXTJi,pop,1/1/2014,77,0.521,0.277,-10.34,0.0356,0.634,0.103,115.01,248827,0.13,B
121,5,Red Light Green Light,5493760,DaBaby,7593046,1YDebgap5OFwXEBG18NJvy,hip hop,6/25/2021,84,0.933,0.656,-5.85,0.322,0.129,0.161,119.987,159083,0.934,D
120,5,Ball If I Want To,5478055,DaBaby,7593046,0cu0rhnlCnJ7JIeHRiLpj3,hip hop,6/18/2021,84,0.902,0.669,-5.049,0.457,0.161,0.0728,139.949,112547,0.628,C#/Db
31,83,Lucid Dreams,5477563,Juice WRLD,19085118,285pBltuF7vW8TeWk8hdRR,hip hop,12/10/2018,85,0.511,0.566,-7.23,0.2,0.349,0.34,83.903,239836,0.218,F#/Gb
4,24,Calling My Phone,5467753,"Lil Tjay, 6LACK",3553442,3J8EOeKLTLXORtWPpOU5bE,hip hop,4/2/2021,85,0.907,0.393,-7.636,0.0539,0.451,0.135,104.949,205458,0.202,E
59,18,Cover Me In Sunshine,5434073,"P!nk, Willow Sage Hart",11477164,6Tio0ZoDeSQnI7EBAqWer2,pop,2/12/2021,83,0.476,0.594,-6.879,0.135,0.0599,0.0785,159.702,141050,0.314,F
7,56,For The Night (feat. Lil Baby & DaBaby),5431375,Pop Smoke,6837946,0PvFJmanyNQMseIFrU708S,hip hop,7/3/2020,84,0.823,0.586,-6.606,0.2,0.114,0.193,125.971,190476,0.347,F#/Gb
13,10,"1 step forward, 3 steps back",5420003,Olivia Rodrigo,6266514,4wcBRRpIfesgcyUtis7PEg,pop,5/21/2021,85,0.473,0.203,-12.627,0.102,0.941,0.126,168.884,163587,0.419,D
1,51,WAP (feat. Megan Thee Stallion),5386268,Cardi B,17353707,4Oun2ylbjFKMPTiaSbbCih,hip hop,8/7/2020,84,0.935,0.454,-7.509,0.375,0.0194,0.0824,133.073,187541,0.357,C#/Db
155,22,Mr. Brightside,5382191,The Killers,6118063,7oK9VyNzrYvRFo7nQEYkWN,rock,6/15/2004,75,0.356,0.924,-3.74,0.0808,0.00101,0.0953,148.017,222587,0.232,C#/Db
144,27,Every Breath You Take,5379704,The Police,4339245,1JSTJqkT5qHq8MDJnJbRE1,rock,6/17/1983,83,0.82,0.452,-9.796,0.0348,0.543,0.0714,117.401,253920,0.74,C#/Db
20,44,Dreams - 2004 Remaster,5378971,Fleetwood Mac,6930669,0ofHAoxe9vBkTCp2UQIavz,rock,2/4/1977,84,0.828,0.492,-9.744,0.0276,0.0644,0.128,120.151,257800,0.789,C
94,82,Say You Won't Let Go,5375426,James Arthur,8441598,5uCax9HTNlzGybIStD3vDh,pop,10/28/2016,84,0.358,0.557,-7.398,0.059,0.695,0.0902,85.043,211467,0.494,A#/Bb
110,2,Wild Side (feat. Cardi B),5366242,Normani,1304510,2vXgyN14LX2zl7JEASw242,pop,7/22/2021,75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,209476,0.315,F#/Gb
65,2,Bout A Million (feat. 42 Dugg & 21 Savage),5315734,Pop Smoke,6837946,4LaGu95Ui2s4vprSQYWUAZ,hip hop,7/16/2021,81,0.716,0.67,-6.995,0.101,0.526,0.13,145.043,203586,0.411,C
72,2,Demeanor (feat. Dua Lipa),5245618,Pop Smoke,6837946,3DMs7bahbQTnoxCjgP7qoK,hip hop,7/16/2021,81,0.675,0.608,-6.934,0.103,0.336,0.11,99.865,184800,0.728,D#/Eb
4,76,death bed (coffee for your head),5238547,"Powfu, beabadoobee",924083,7eJMfftS33KTjuF7lTsMCx,hip hop,2/8/2020,85,0.726,0.431,-8.765,0.135,0.731,0.696,144.026,173333,0.348,G#/Ab
100,9,Our Song,5235335,"Anne-Marie, Niall Horan",8148393,5zqObw7wjBgL9TDiAymxPn,pop,5/21/2021,83,0.595,0.759,-4.245,0.0423,0.141,0.172,80.953,163733,0.515,B
138,22,Another One Bites The Dust - Remastered 2011,5204983,Queen,35888760,57JVGBtBLCfHw2muk5416J,rock,6/27/1980,74,0.933,0.528,-6.472,0.162,0.112,0.163,109.975,214653,0.756,F
149,14,One Dance,5178490,"Drake, WizKid, Kyla",56308172,1zi7xx7UVEFkmKfv06H8x0,hip hop,5/6/2016,84,0.792,0.625,-5.609,0.0536,0.00776,0.329,103.967,173987,0.37,C#/Db
15,83,Adore You,5166847,Harry Styles,16112621,3jjujdWJ72nww5eGnfs2E7,pop,12/13/2019,84,0.676,0.771,-3.675,0.0483,0.0237,0.102,99.048,207133,0.569,G#/Ab
183,1,Fancy Like,5145432,Walker Hayes,304995,3ZozFqJJlDBNIm4xqxn2ZD,country,6/4/2021,83,0.649,0.76,-6.487,0.0574,0.114,0.317,80.018,161853,0.843,C#/Db
184,1,Cúrame,5104206,Rauw Alejandro,6080597,3PwRuzdphgedcWVUOVYJ7I,latin,6/25/2021,85,0.765,0.625,-3.599,0.0548,0.584,0.112,102.101,164706,0.262,A
110,78,All of Me,5103014,John Legend,5799137,3U4isOIWM3VvDubwSI3y7a,jazz,8/30/2013,84,0.422,0.264,-7.064,0.0322,0.922,0.132,119.93,269560,0.331,G#/Ab
80,41,Martin & Gina,5098609,Polo G,4840346,1VLtjHwRWOVJiE5Py7JxoQ,hip hop,5/15/2020,85,0.832,0.534,-7.813,0.253,0.345,0.165,93.924,132833,0.116,C#/Db
40,65,Dior,5092354,Pop Smoke,6837946,79s5XnCN4TJKTVMSmOx8Ep,hip hop,7/26/2019,83,0.548,0.805,-5.732,0.351,0.212,0.408,142.094,216387,0.648,G
45,29,Best Friend (feat. Doja Cat),5090062,Saweetie,1254432,2etHQJxIbV0soyPhelVs9Y,hip hop,1/7/2021,83,0.84,0.766,-4.12,0.136,0.00302,0.0684,94.018,155884,0.402,E
52,22,The Hills,5068864,The Weeknd,35305637,7fBv7CLKzipRk6EC6TWHOB,hip hop,8/28/2015,84,0.585,0.564,-7.063,0.0515,0.0671,0.135,113.003,242253,0.137,C
5,31,Good Days,5065132,SZA,5881963,3YJJjQPAbDT7mGpX3WtQ9A,hip hop,12/25/2020,84,0.436,0.655,-8.37,0.0583,0.499,0.688,121.002,279204,0.412,C#/Db
191,1,Kiss My (Uh Oh),5063181,"Anne-Marie, Little Mix",8148393,0MWiSBKm8Avs8iDIxcertp,pop,7/23/2021,78,0.638,0.878,-3.639,0.0484,0.0151,0.308,103.948,176800,0.481,F
64,3,De Museo,5016125,Bad Bunny,36142273,267NGliXM8YLVZiKAD9Otm,latin,7/6/2021,83,0.592,0.494,-10.618,0.0747,0.237,0.13,132.037,209771,0.231,E
41,81,7 rings,5002227,Ariana Grande,67158068,6ocbgoVGwYJhOv1GgI9NsF,pop,2/8/2019,85,0.778,0.317,-10.732,0.334,0.592,0.0881,140.048,178627,0.327,C#/Db
149,5,Não Nasceu pra Namorar,4978559,"MC Zaquin, MC Rick",130627,6pQKUKBpwr6GhfhcFFFozo,soul,2/25/2021,84,0.525,0.448,-4.075,0.0443,0.14,0.0922,83.406,140308,0.527,C#/Db
8,71,Breaking Me,4977498,"Topic, A7S",151832,3H7ihDc1dqLriiWXwsc2po,dance music,12/19/2019,84,0.789,0.72,-5.652,0.218,0.223,0.129,122.031,166794,0.664,G#/Ab
197,1,penhasco.,4973937,Luísa Sonza,1909059,5VTqW8raQYnj2avZ27nO2a,soul,7/18/2021,80,0.43,0.467,-8.56,0.051,0.775,0.0933,77.249,186121,0.382,G#/Ab
58,8,Late At Night,4954899,Roddy Ricch,6603627,1fxYz1s15pyZLsJT0Hdh1m,hip hop,6/4/2021,84,0.643,0.403,-11.254,0.41,0.343,0.138,98.54,174682,0.111,C#/Db
199,1,Verdansk,4950275,Dave,1427540,7IPKXYU2rTMnrLW5IZ7ZI5,hip hop,7/22/2021,77,0.961,0.502,-8.605,0.312,0.28,0.145,117.078,182285,0.536,D
172,12,The Real Slim Shady,4948965,Eminem,46785561,3yfqSUWxFvZELEM4PmlwIR,hip hop,5/23/2000,84,0.949,0.661,-4.244,0.0572,0.0302,0.0454,104.504,284200,0.76,F
66,1,Tell The Vision (feat. Kanye West & Pusha T),8859168,Pop Smoke,6837946,1Eu51GaXEehPMrDMh5QghA,hip hop,7/31/2021,57,0.662,0.686,-8.302,0.332,0.251,0.349,143.971,215000,0.678,G
87,1,Woo Baby (feat. Chris Brown),7371935,Pop Smoke,6837946,6bsqes8Zg9gUULzuCkMUs0,hip hop,7/31/2021,56,0.563,0.672,-7.226,0.0765,0.359,0.0972,99.772,156000,0.284,A
116,1,Holy Smokes,6464206,"Trippie Redd, Lil Uzi Vert",6430522,3EpF150nXMSNjiH0bbmXIL,hip hop,7/16/2021,79,0.437,0.527,-6.967,0.465,0.185,0.153,187.815,181714,0.701,F#/Gb
127,1,More Time,6238351,Pop Smoke,6837946,7wAnRqccDr2tzcSKLR4jKl,hip hop,7/31/2021,55,0.628,0.581,-8.377,0.188,0.46,0.152,145.396,120828,0.259,D
129,1,Coupe,6161664,Pop Smoke,6837946,7LB3ilSpX1mSMKKztNTnu2,hip hop,7/31/2021,54,0.912,0.589,-7.476,0.2,0.0332,0.0795,135.921,123549,0.486,G#/Ab
76,4,Holiday,5883145,KSI,2008516,6nV2dFZXpv1JlqDWBeTXRl,hip hop,6/18/2021,81,0.356,0.684,-7.347,0.0878,0.152,0.101,87.188,193733,0.347,G#/Ab
150,1,Manslaughter (feat. Rick Ross & The-Dream),5822266,Pop Smoke,6837946,4byRwLo7EmkCNBU6S8G6u0,hip hop,7/31/2021,55,0.441,0.623,-7.331,0.0414,0.135,0.14,78.082,249231,0.285,C#/Db
159,1,Genius (feat. Lil Tjay & Swae Lee),5702636,Pop Smoke,6837946,2mmRtchzDVpCj9LSyexgjS,hip hop,7/31/2021,53,0.723,0.667,-7.524,0.351,0.256,0.261,143.044,208112,0.396,D
22,4,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5696113,"Tyler, The Creator",6777818,5B0kgjHULYJhAQkK5XsMoC,hip hop,6/25/2021,84,0.493,0.653,-5.666,0.0466,0.269,0.511,142.347,121573,0.852,C
105,4,Sommergewitter,5627519,Pashanim,208554,2H7jZg2HliuQhZjfBblLrZ,hip hop,6/24/2021,84,0.787,0.531,-10.569,0.101,0.132,0.112,91.996,138533,0.721,B
17,12,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",5383125,"Tion Wayne, Russ Millions",323203,6uvMKqNlrSvcC4NaKnrwjZ,hip hop,4/22/2021,84,0.883,0.674,-8.043,0.357,0.21,0.0678,141.02,278085,0.73,B
180,1,Brush Em (feat. Rah Swish),5335271,Pop Smoke,6837946,58aW6yZGFl7rVM7SLfLnLL,hip hop,7/31/2021,54,0.654,0.724,-6.59,0.355,0.106,0.655,71.696,150449,0.717,D#/Eb
13,15,AM,5288927,"Nio Garcia, Flow La Movie",2123734,2dNhNlpZAtV4lwAFW45LIv,latin,1/28/2021,85,0.83,0.517,-6.416,0.333,0.399,0.0916,171.959,182496,0.616,F#/Gb
175,4,MI FAI IMPAZZIRE,5242097,"BLANCO, Sfera Ebbasta",127364,1x3Qb8np6S1UvpSLthwEJN,hip hop,6/17/2021,83,0.477,0.844,-4.87,0.0458,0.00273,0.137,169.941,220235,0.203,B
20,82,Ride It,5235088,Regard,152226,2tnVG71enUj33Ic2nFN6kZ,dance music,7/26/2019,84,0.88,0.751,-4.258,0.0874,0.177,0.106,117.948,157606,0.884,G
193,1,Shot in the Dark,5173308,John Mayer,5178156,239yM7BAQ2CkNc61ogPGXo,rock,7/16/2021,76,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,249080,0.587,D
71,3,Wrecked,5150909,Imagine Dragons,35285425,2d1MywHy6FwKdzxFuSJnwl,rock,7/2/2021,83,0.626,0.56,-5.82,0.0288,0.148,0.109,93.989,244005,0.229,C
79,11,Bipolar,5116589,"Mc Davi, Mc Pedrinho, Mc Don Juan",2586114,0qxLQ6opocOGyFnlXqJ53x,soul,4/9/2021,84,0.601,0.36,-7.791,0.0877,0.586,0.0882,124.993,276480,0.335,A
122,5,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",5110475,Internet Money,411579,2IePEfMAtqWS6rLXXFZIgI,hip hop,5/13/2021,84,0.792,0.707,-5.218,0.0623,0.116,0.12,134.997,224042,0.408,G
75,19,Follow You,5097187,Imagine Dragons,35285425,7FdUvDkaE24o3FPIWTvzv2,rock,3/12/2021,84,0.542,0.732,-5.956,0.0521,0.00209,0.496,124.912,175644,0.489,A
22,22,We're Good,6318660,Dua Lipa,27142474,1diS6nkxMQc3wwC4G1j0bh,pop,2/11/2021,83,0.722,0.588,-5.932,0.0544,0.0319,0.183,134.01,165507,0.59,F#/Gb
4,29,Life Goes On,6142975,BTS,37106176,249gnXrbfmV8NG6jTEMSwD,korean,11/20/2020,84,0.566,0.716,-5.733,0.0424,0.00691,0.37,81.068,207481,0.45,C#/Db
28,23,911,6111108,Sech,8758283,27RSJHEA99Y0Vsow7nA37A,latin,7/9/2021,89,0.816,0.71,-3.728,0.0398,0.165,0.292,93.02,208631,0.784,G
17,24,Baila Conmigo (with Rauw Alejandro),5588217,Selena Gomez,28909504,079Ey5uxL04AKPQgVQwx5h,pop,3/12/2021,84,0.823,0.544,-7.132,0.0715,0.0215,0.0966,149.903,186088,0.664,F
164,1,The Jackie (with J. Cole & Lil Tjay),5454994,Bas,386757,15qKrPi4Kg0z7g9HlwWyeb,hip hop,7/9/2021,76,0.784,0.474,-6.139,0.0524,0.333,0.278,128.012,204434,0.64,G#/Ab
22,8,hope ur ok,5435614,Olivia Rodrigo,6266514,1zejeOnykpCoyVSit6Bwp3,pop,5/21/2021,84,0.443,0.298,-12.181,0.0644,0.388,0.103,77.253,209560,0.172,C
169,2,Faz Amor Comigo Só Hoje - Ao Vivo,5269757,"Israel & Rodolffo, Wesley Safadão",1097789,7Kba4OaxQFQ1zlknQUpNqN,pop,5/26/2021,82,0.624,0.922,-4.628,0.0439,0.3,0.112,164.819,148228,0.884,C#/Db
80,5,Alcohol-Free,5259503,TWICE,9987114,0BTaaKT4RMbs5M73tOHX5Y,korean,6/11/2021,82,0.688,0.909,-1.992,0.0624,0.0474,0.0674,97.097,210573,0.702,G#/Ab
184,1,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,5186354,BIA,151870,67G6iaOw8DZqp1z8STR89R,latin,7/9/2021,80,0.893,0.463,-5.301,0.36,0.199,0.318,81.026,229601,0.591,C#/Db
187,1,Memory,5173178,"Kane Brown, blackbear",3507622,34chhNX59Wo9HMFCsI3K8Y,country,7/9/2021,80,0.434,0.889,-5.684,0.0509,0.395,0.273,113.326,153338,0.845,A
183,4,Me Fije,5068677,"Alex Rose, Rauw Alejandro",2166191,6Et5KimMg3IXwD6lJPGmQw,latin,3/18/2021,83,0.76,0.674,-4.039,0.0636,0.396,0.0977,172.024,202307,0.735,G
71,13,"Volta Bebê, Volta Neném",5041120,"Dj Guuga, DJ Ivis",608109,4wQUopWk9Ed7Ng5qpKN5qd,soul,3/27/2021,79,0.583,0.918,-3.612,0.0518,0.288,0.0701,164.081,172973,0.836,F#/Gb
95,13,Aloha,5036030,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",26769304,5RAIMjdrCEjpjaR5tBATXU,latin,3/5/2021,84,0.807,0.712,-5.757,0.1,0.532,0.163,100.004,241659,0.792,C#/Db
184,2,Sexo Virtual,4975786,Rauw Alejandro,6080597,0giiXonRhODYy4J1iy4Lb3,latin,6/25/2021,82,0.704,0.739,-3.286,0.112,0.328,0.0856,179.879,208292,0.425,G#/Ab
141,32,Closer,4954679,"The Chainsmokers, Halsey",18191658,7BKLCZ1jbUBVqRi2FVlTVw,dance music,7/29/2016,84,0.748,0.524,-5.599,0.0338,0.414,0.111,95.01,244960,0.661,G#/Ab
194,4,Wonderwall - Remastered,4938180,Oasis,6475631,7ygpwy2qP3NbrxVkHvUhXY,rock,1/1/1995,78,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773,0.434,D
101,1,Wasting Time ( feat. Drake ),6731106,Brent Faiyaz,1724414,48WidxP9CqyYtk97pwGZ3c,hip hop,7/1/2021,78,0.652,0.717,-3.751,0.0581,0.0694,0.0906,89.982,301304,0.377,G
55,2,I Don't Do Drugs (feat. Ariana Grande),5912293,Doja Cat,8640063,0FFsgUoFibYISzMxuGS61W,pop,6/25/2021,80,0.683,0.615,-5.737,0.0966,0.222,0.154,77.014,188893,0.45,F
132,1,Renegade (feat. Taylor Swift),5876058,Big Red Machine,98503,1aU1wpYBSpP0M6IiihY5Ue,dance music,7/2/2021,77,0.532,0.708,-8.121,0.0505,0.435,0.107,167.977,254467,0.586,C
40,2,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),5392334,"Tyler, The Creator",6777818,7z4xW9WY86uH3gd1V9pfCM,hip hop,6/25/2021,80,0.827,0.571,-7.949,0.366,0.0195,0.166,142.034,146419,0.62,B
152,2,All Eyes On Me,5347263,Bo Burnham,1042079,3rV5y8rcQrwRt9fWGLmjOQ,pop,6/10/2021,81,0.352,0.424,-10.131,0.0394,0.733,0.0664,127.047,302951,0.141,F#/Gb
101,3,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),5321544,DJ Khaled,6278835,1EJIcDYXwSqipW5dFe4uJz,hip hop,4/30/2021,83,0.477,0.727,-4.053,0.286,0.000866,0.108,150.062,236524,0.227,D
25,4,Solar Power,5234112,Lorde,8083566,3KdoeNlEN0BoAKWzaRLNZa,pop,6/10/2021,81,0.735,0.47,-9.405,0.1,0.266,0.32,87.971,192621,0.897,E
4,10,Your Power,5135380,Billie Eilish,47014200,042Sl6Mn83JHyLEqdK7uI0,pop,7/30/2021,81,0.632,0.284,-14.025,0.0801,0.932,0.233,129.642,245897,0.208,A
189,1,Lieben wir,5029898,Shirin David,558345,49gzU1IS1B6P3GATSZ5eCE,hip hop,7/1/2021,77,0.871,0.669,-7.62,0.329,0.0113,0.0795,95.939,155363,0.806,A#/Bb
8,37,Whoopty,5013017,CJ,180454,5vGLcdRuSbUhD8ScwsGSdA,hip hop,8/20/2020,81,0.719,0.648,-7.6,0.125,0.2,0.127,140.201,123263,0.66,D#/Eb
55,17,Batom de Cereja - Ao Vivo,5011753,Israel & Rodolffo,1097789,2MZQAvsA7aZDssppBLRxYp,pop,1/29/2021,83,0.606,0.908,-6.201,0.0565,0.556,0.19,171.966,140942,0.798,F#/Gb
11,33,Prisoner (feat. Dua Lipa),5005018,Miley Cyrus,15770302,5JqZ3oqF00jkT81foAFvqg,pop,11/20/2020,79,0.781,0.67,-3.912,0.0452,0.0103,0.0761,127.99,169333,0.595,D#/Eb
136,15,Stereo Hearts (feat. Adam Levine),4992345,Gym Class Heroes,1275345,0qOnSQQF0yzuPWsXrQ9paz,hip hop,11/11/2011,82,0.646,0.795,-3.293,0.0976,0.0319,0.267,89.99,210960,0.796,A
32,36,Reloj,4980155,"Rauw Alejandro, Anuel AA",6080597,7r9ZhitdQBONTFOiJW5mr8,latin,10/22/2020,79,0.823,0.537,-2.639,0.209,0.176,0.123,175.946,231595,0.615,G#/Ab
101,4,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",4965913,"Bizarrap, Eladio Carrion",3126961,1VauUM5CBX7nkLcgafQL2B,latin,6/9/2021,81,0.783,0.524,-6.455,0.0554,0.241,0.271,117.496,164896,0.839,F
117,27,Do I Wanna Know?,4938586,Arctic Monkeys,12369079,5FVd6KXrgO9B3JPmC8OPst,rock,9/9/2013,84,0.548,0.532,-7.596,0.0323,0.186,0.217,85.03,272394,0.405,F
43,2,LUMBERJACK,11756283,"Tyler, The Creator",6777818,0BiK5BbYNFLb88CCOxBFJe,hip hop,6/25/2021,76,0.386,0.762,-6.341,0.564,0.122,0.527,170.691,138312,0.433,A
47,1,LEMONHEAD (feat. 42 Dugg),11380679,"Tyler, The Creator",6777818,5fbHRCsGpFIOLRtlhCRFDR,hip hop,6/25/2021,78,0.62,0.586,-6.612,0.212,0.155,0.535,137.131,130980,0.487,C#/Db
59,1,HOT WIND BLOWS (feat. Lil Wayne),9889197,"Tyler, The Creator",6777818,3JJL91ilRV6fXhKqu0FGXs,hip hop,6/25/2021,77,0.371,0.75,-5.382,0.402,0.601,0.482,173.456,155293,0.729,G
63,1,CORSO,9503981,"Tyler, The Creator",6777818,46oHvXwpEZOFX518we1nJD,hip hop,6/25/2021,77,0.703,0.845,-4.851,0.337,0.169,0.122,97.672,146482,0.745,A#/Bb
69,1,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),9142721,"Tyler, The Creator",6777818,3EG9FJ0ToLfgnc1IG2Z1wz,hip hop,6/25/2021,79,0.468,0.652,-4.912,0.0722,0.333,0.55,140.223,588139,0.39,C
73,1,SIR BAUDELAIRE (feat. DJ Drama),8884283,"Tyler, The Creator",6777818,4ydmav4vl7hebadtfZtMrg,hip hop,6/25/2021,75,0.467,0.635,-6.115,0.154,0.314,0.844,127.596,88625,0.51,G
82,1,MASSA,8218423,"Tyler, The Creator",6777818,2goHCrsDJaflEwQ930ef0o,hip hop,6/25/2021,74,0.685,0.855,-6.724,0.438,0.329,0.301,157.181,223719,0.46,C#/Db
85,1,RUNITUP (feat. Teezo Touchdown),7917707,"Tyler, The Creator",6777818,13HsOwrwTA5HgLuoaDHncP,hip hop,6/25/2021,75,0.665,0.469,-7.778,0.13,0.565,0.219,115.852,229565,0.142,A#/Bb
108,1,MANIFESTO (feat. Domo Genesis),6988886,"Tyler, The Creator",6777818,6qouBO0wJtYc3k7DfKRUBx,hip hop,6/25/2021,73,0.454,0.866,-5.348,0.391,0.121,0.167,92.463,175123,0.518,D
121,1,Get Into It (Yuh),6503281,Doja Cat,8640063,0W6I02J9xcqK8MtSeosEXb,pop,6/25/2021,80,0.912,0.655,-6.029,0.162,0.315,0.0894,91.942,138293,0.793,G#/Ab
132,1,WILSHIRE,6268542,"Tyler, The Creator",6777818,1pbbsI2KGPOMu0HmuGccBu,hip hop,6/25/2021,73,0.555,0.712,-7.446,0.323,0.0451,0.182,78.958,515865,0.555,C#/Db
141,1,RISE! (feat. DAISY WORLD),6034281,"Tyler, The Creator",6777818,4Hta7Oy5W9HD0UgT1P8PPV,hip hop,6/25/2021,73,0.766,0.814,-3.367,0.0733,0.044,0.195,108.07,203588,0.481,D
165,1,Naked,5527865,Doja Cat,8640063,0CsR9Y9SnC6ZWmekmVqSHz,pop,6/25/2021,75,0.733,0.862,-5.736,0.197,0.374,0.131,111.076,223560,0.536,G
50,3,Having Our Way (feat. Drake),5424579,Migos,11690201,2NM0qHzx4Ohy8iXHEEgwlO,hip hop,6/11/2021,79,0.927,0.538,-3.917,0.116,0.0312,0.0945,125.983,278191,0.221,C#/Db
176,1,Payday (feat. Young Thug),5393789,Doja Cat,8640063,2HolBGR6tpiWI80MXoV1dJ,pop,6/25/2021,73,0.619,0.707,-5.791,0.0499,0.0366,0.13,168.995,212947,0.558,C#/Db
179,1,Been Like This,5362817,Doja Cat,8640063,7y3xU9vEC1s8DSuuoSYKih,pop,6/25/2021,74,0.678,0.531,-5.029,0.0374,0.126,0.377,99.008,177373,0.176,A#/Bb
138,3,MILLE (feat. Orietta Berti),5341887,"Fedez, Achille Lauro",1650683,6qdMhG7pRFi0csRlFGvLE4,pop,6/11/2021,82,0.527,0.764,-4.297,0.322,0.016,0.0273,184.339,175924,0.829,D
10,49,UN DIA (ONE DAY) (Feat. Tainy),5203364,"J Balvin, Dua Lipa, Bad Bunny",29051363,0EhpEsp4L0oRGM0vmeaN5e,latin,7/24/2020,83,0.571,0.693,-8.234,0.0545,0.00536,0.173,168.169,232253,0.393,F#/Gb
1,55,Savage Love (Laxed - Siren Beat),5108950,"Jawsh 685, Jason Derulo",100604,1xQ6trAsedVPCdbtDAmk0c,pop,6/11/2020,82,0.767,0.481,-8.52,0.0803,0.234,0.269,150.076,171375,0.761,C
59,6,Poblado,6893939,"Crissin, Totoy El Frio, Natan & Shander",29051363,1WedZeiezCmCEOzLwhx0hV,latin,6/18/2021,89,0.813,0.809,-5.382,0.0846,0.102,0.377,93.005,393280,0.646,D#/Eb
17,30,Hecha Pa' Mi,6308369,Boza,278679,3VvA1wSxukMLsvXoXtlwWx,hip hop,7/31/2020,83,0.725,0.756,-5.013,0.0572,0.362,0.103,100.07,186133,0.828,E
146,1,working,5666770,"Tate McRae, Khalid",1647262,31sSFHIe4NaxltVFOEIcTa,pop,6/17/2021,80,0.783,0.435,-7.78,0.0588,0.282,0.0833,106.974,210220,0.512,G
112,3,Petrouchka (feat. PLK),5511544,Soso Maness,289437,03y045SZqaC94yfXl1cU4E,hip hop,6/4/2021,79,0.624,0.802,-4.818,0.311,0.0597,0.252,133.888,189933,0.818,F#/Gb
